locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STMMW_11191,STMMW_11191,STM_MW11191,1192320,1193237,+,hypothetical protein,Function unknown,A0A6C7IC70
STMMW_11201,STMMW_11201,STM_MW11201,1193645,1194007,-,conserved hypothetical protein,Function unknown,A0A6C7I9R8
STMMW_11211,STMMW_11211,STM_MW11211,1194661,1194966,-,conserved hypothetical protein,Transcription,A0A6C7IAQ4
STMMW_11221,STMMW_11221,STM_MW11221,1194966,1195886,-,curved DNA-binding protein,"Post-translational modification, protein turnover,and chaperones",A0A6C7I997
STMMW_11231,STMMW_11231,STM_MW11231,1196006,1196200,-,conserved hypothetical protein,No COG annotation,A0A6C7IA97
STMMW_11240,STMMW_11240,STM_MW11240,1196121,1196483,+,suppression of copper sensitivity: putative copper binding protein,Function unknown,A0A6C7IAE8
STMMW_11241,STMMW_11241,STM_MW11241,1196532,1198418,+,membrane protein%2C suppressor for copper-sensitivity B precursor,Energy production and conversion,A0A6C7I9X4
STMMW_11251,STMMW_11251,STM_MW11251,1198415,1199038,+,secreted protein%2C suppressor for copper-sensitivity C precursor,"Post-translational modification, protein turnover,and chaperones",A0A6C7I957
STMMW_11261,STMMW_11261,STM_MW11261,1199028,1199534,+,secreted protein%2C suppressor for copper-sensitivity D,Energy production and conversion,A0A6C7IAU1
STMMW_11271,STMMW_11271,STM_MW11271,1199667,1200908,+,glucose-1-phosphatase precursor (G1Pase)%2C secreted,Function unknown,A0A6C7I9H9
STMMW_11281,STMMW_11281,STM_MW11281,1200942,1201169,-,conserved hypothetical protein,Function unknown,A0A6C7IC80
STMMW_11291,STMMW_11291,STM_MW11291,1201190,1201786,-,trp repressor binding protein,Coenzyme transport and metabolism,A0A6C7I9S8
STMMW_11301,STMMW_11301,STM_MW11301,1202171,1202338,+,conserved hypothetical protein,No COG annotation,A0A6C7IAR5
STMMW_11311,STMMW_11311,STM_MW11311,1202475,1203113,+,putative transcriptional regulator,Transcription,A0A6C7I9A7
STMMW_11321,STMMW_11321,STM_MW11321,1203110,1203505,-,putative secreted protein,Function unknown,A0A6C7IAA6
STMMW_11331,STMMW_11331,STM_MW11331,1203564,1207526,-,proline dehydrogenase (proline oxidase),Energy production and conversion,A0A6C7IAF8
STMMW_11341,STMMW_11341,STM_MW11341,1207948,1209456,+,sodium/proline symporter (proline permease),Amino acid transport and metabolism,A0A6C7I9Y3
STMMW_11351,STMMW_11351,STM_MW11351,1210283,1211137,+,PhoH protein (phosphate starvation-inducible protein PsiH),Signal transduction mechanisms,A0A6C7I968
STMMW_11361,STMMW_11361,STM_MW11361,1211243,1212124,-,putative transcriptional regulator,Transcription,A0A6C7IAV1
STMMW_11371,STMMW_11371,STM_MW11371,1212409,1213905,-,putative sodium/glucose cotransporter,Amino acid transport and metabolism,A0A6C7I9J0
STMMW_11381,STMMW_11381,STM_MW11381,1214242,1214922,-,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A6C7IC90
STMMW_11391,STMMW_11391,STM_MW11391,1215428,1216588,+,putative exported protein,Cell wall/membrane/envelope biogenesis,A0A6C7I9T9
STMMW_11401,STMMW_11401,STM_MW11401,1216634,1217326,+,putative secreted protein,Cell wall/membrane/envelope biogenesis,A0A6C7IAS8
STMMW_11411,STMMW_11411,STM_MW11411,1217609,1218889,+,putative transporter,"Intracellular trafficking, secretion, and vesicular transport",A0A6C7I9B8
STMMW_11421,STMMW_11421,STM_MW11421,1218900,1220006,+,putative oxidoreductase,Function unknown,A0A6C7IAB6
STMMW_11431,STMMW_11431,STM_MW11431,1220850,1221788,+,putative 2-hydroxyacid dehydrogenase in phoh-csgg intergenic region,Energy production and conversion,A0A6C7IAH0
STMMW_11441,STMMW_11441,STM_MW11441,1221873,1222610,+,conserved hypothetical protein,Amino acid transport and metabolism,A0A6C7I9Z3
STMMW_11451,STMMW_11451,STM_MW11451,1222634,1223188,+,conserved hypothetical protein,Function unknown,A0A6C7I977
STMMW_11461,STMMW_11461,STM_MW11461,1223241,1223783,+,putative membrane protein,Function unknown,A0A6C7IAW2
STMMW_11471,STMMW_11471,STM_MW11471,1223822,1224568,-,assembly/transport component in curli production,Cell wall/membrane/envelope biogenesis,A0A6C7I9J8
STMMW_11481,STMMW_11481,STM_MW11481,1224682,1225098,-,assembly/transport component in curli production,Function unknown,A0A6C7ICA0
STMMW_11491,STMMW_11491,STM_MW11491,1225125,1225520,-,assembly/transport component in curli production,Function unknown,A0A6C7I9U9
STMMW_11501,STMMW_11501,STM_MW11501,1225525,1226175,-,csg operon transcriptional regulator protein,Transcription,A0A6C7IAT9
STMMW_11511,STMMW_11511,STM_MW11511,1226930,1227385,+,nucleation component of curlin monomers,Function unknown,A0A6C7I9C6
STMMW_11521,STMMW_11521,STM_MW11521,1227427,1227882,+,major curlin subunit precursor,Function unknown,A0A6C7IAC6
STMMW_11531,STMMW_11531,STM_MW11531,1227944,1228270,+,curli prooduction protein,Cell wall/membrane/envelope biogenesis,A0A6C7IAI2
STMMW_11541,STMMW_11541,STM_MW11541,1228401,1228721,+,putative exported protein,No COG annotation,A0A6C7IA03
STMMW_11551,STMMW_11551,STM_MW11551,1228812,1229351,+,conserved hypothetical protein,Function unknown,A0A6C7I987
STMMW_11561,STMMW_11561,STM_MW11561,1229290,1230774,+,conserved hypothetical protein,Lipid transport and metabolism,A0A6C7IAX2
STMMW_11571,STMMW_11571,STM_MW11571,1230791,1231945,-,Glucans biosynthesis protein C,Lipid transport and metabolism,A0A6C7I9K7
STMMW_11581,STMMW_11581,STM_MW11581,1232217,1233752,+,periplasmic glucans biosynthesis protein MdoG precursor,Inorganic ion transport and metabolism,A0A6C7ICA8
STMMW_11591,STMMW_11591,STM_MW11591,1233745,1236288,+,periplasmic glucans biosynthesis protein,Cell wall/membrane/envelope biogenesis,A0A6C7I9V9
STMMW_11601,STMMW_11601,STM_MW11601,1236362,1236589,+,putative lipoprotein,Function unknown,A0A6C7IAU8
STMMW_11611,STMMW_11611,STM_MW11611,1236590,1236964,-,acidic protein MsyB,Function unknown,A0A6C7I9D6
STMMW_11621,STMMW_11621,STM_MW11621,1237046,1238260,-,putative membrane transport protein,"Intracellular trafficking, secretion, and vesicular transport",A0A6C7IAD5
STMMW_11631,STMMW_11631,STM_MW11631,1238415,1239335,-,lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-) (heat shock protein),Cell wall/membrane/envelope biogenesis,A0A6C7IAJ0
STMMW_11641,STMMW_11641,STM_MW11641,1239555,1240607,+,conserved hypothetical protein,Function unknown,A0A6C7IA13
STMMW_11651,STMMW_11651,STM_MW11651,1240659,1241234,-,putative exported protein,Function unknown,A0A6C7I996
STMMW_11661,STMMW_11661,STM_MW11661,1241231,1241803,-,cytochrome b561 homolog 2,Energy production and conversion,A0A6C7IAY2
STMMW_11681,STMMW_11681,STM_MW11681,1242220,1243338,-,MTOX,Amino acid transport and metabolism,A0A6C7I9L9
STMMW_11691,STMMW_11691,STM_MW11691,1243451,1243705,-,conserved hypothetical protein,Function unknown,A0A6C7ICB9
STMMW_11701,STMMW_11701,STM_MW11701,1243995,1244240,-,damage-inducible protein,Function unknown,A0A6C7I9W9
STMMW_11711,STMMW_11711,STM_MW11711,1244314,1245360,-,DHOase,Nucleotide transport and metabolism,A0A6C7IAV9
STMMW_11721,STMMW_11721,STM_MW11721,1245465,1246025,-,putative exported protein,Function unknown,A0A6C7I9E6
STMMW_11731,STMMW_11731,STM_MW11731,1246150,1246797,-,glutaredoxin 2,"Post-translational modification, protein turnover,and chaperones",A0A6C7IAE4
STMMW_11741,STMMW_11741,STM_MW11741,1246861,1248069,-,putative membrane transporter,"Intracellular trafficking, secretion, and vesicular transport",A0A6C7IAK1
STMMW_11751,STMMW_11751,STM_MW11751,1248306,1248890,+,ribosomal-protein-alanine acetyltransferase,"Translation, ribosomal structure and biogenesis",A0A6C7IA21
STMMW_11761,STMMW_11761,STM_MW11761,1248926,1249573,+,conserved hypothetical protein,Function unknown,A0A6C7I9A0
STMMW_11771,STMMW_11771,STM_MW11771,1249575,1250498,+,putative virulence factor MviM,Function unknown,A0A6C7IAZ2
STMMW_11781,STMMW_11781,STM_MW11781,1250763,1252337,+,virulence factor MviN,Function unknown,A0A6C7I9N0
STMMW_11791,STMMW_11791,STM_MW11791,1252419,1252841,-,flagella synthesis protein FlgN,Cell motility,A0A6C7ICD1
STMMW_11801,STMMW_11801,STM_MW11801,1252846,1253139,-,negative regulator of flagellin synthesis (anti-sigma factor),Cell motility,A0A6C7I9X7
STMMW_11811,STMMW_11811,STM_MW11811,1253231,1253890,-,flagellar basal body P-ring protein FlgA precursor,Cell motility,A0A6C7IAX0
STMMW_11821,STMMW_11821,STM_MW11821,1254047,1254463,+,putative flagellar basal-body rod protein FlgB (proximal rod protein),Cell motility,A0A6C7I9F7
STMMW_11831,STMMW_11831,STM_MW11831,1254467,1254871,+,putative flagellar basal-body rod protein FlgC (proximal rod protein),Cell motility,A0A6C7IAF4
STMMW_11841,STMMW_11841,STM_MW11841,1254883,1255581,+,flagellar hook formation protein FlgD,Cell motility,A0A6C7IAL3
STMMW_11851,STMMW_11851,STM_MW11851,1255608,1256819,+,flagellar hook protein FlgE,Cell motility,A0A6C7IA31
STMMW_11861,STMMW_11861,STM_MW11861,1256840,1257595,+,putative flagellar basal-body rod protein FlgF (proximal rod protein),Cell motility,A0A6C7I9B1
STMMW_11871,STMMW_11871,STM_MW11871,1257609,1258391,+,flagellar basal-body rod protein FlgG (distal rod protein),Cell motility,A0A6C7IB05
STMMW_11881,STMMW_11881,STM_MW11881,1258446,1259144,+,Basal body L-ring protein,Cell motility,A0A6C7I9N9
STMMW_11891,STMMW_11891,STM_MW11891,1259156,1260253,+,Basal body P-ring protein,Cell motility,A0A6C7ICE2
STMMW_11901,STMMW_11901,STM_MW11901,1260253,1261203,+,flagellar protein FlgJ,Cell motility,A0A6C7I9Y6
STMMW_11911,STMMW_11911,STM_MW11911,1261268,1262929,+,flagellar hook-associated protein 1,Cell motility,A0A6C7IAY0
STMMW_11921,STMMW_11921,STM_MW11921,1262944,1263897,+,flagellar hook-associated protein 3,Cell motility,A0A6C7I9G8
STMMW_11931,STMMW_11931,STM_MW11931,1264154,1267357,-,ribonuclease E,"Translation, ribosomal structure and biogenesis",A0A6C7IAG3
STMMW_11941,STMMW_11941,STM_MW11941,1267493,1267741,+,conserved hypothetical protein,Function unknown,A0A6C7IAM2
STMMW_11951,STMMW_11951,STM_MW11951,1267931,1268890,+,ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70),"Translation, ribosomal structure and biogenesis",A0A6C7IA40
STMMW_11961,STMMW_11961,STM_MW11961,1269046,1269789,+,putative inner membrane lipoprotein,Function unknown,A0A6C7I9C1
STMMW_11971,STMMW_11971,STM_MW11971,1269995,1270219,+,conserved hypothetical protein,No COG annotation,A0A6C7IB14
STMMW_11981,STMMW_11981,STM_MW11981,1270291,1270875,-,conserved hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",A0A6C7I9P8
STMMW_11991,STMMW_11991,STM_MW11991,1271073,1271594,+,conserved hypothetical protein,Function unknown,A0A6C7ICF2
STMMW_12001,STMMW_12001,STM_MW12001,1271646,1271819,+,50S ribosomal protein L32,"Translation, ribosomal structure and biogenesis",A0A6C7I9Z5
STMMW_12011,STMMW_12011,STM_MW12011,1271953,1273032,+,Fatty acid/phospholipid synthesis protein plsX,Lipid transport and metabolism,A0A6C7IAY9
STMMW_12021,STMMW_12021,STM_MW12021,1273112,1274065,+,3-oxoacyl-[acyl-carrier-protein] synthase III,Lipid transport and metabolism,A0A6C7I9H8
STMMW_12031,STMMW_12031,STM_MW12031,1274081,1275010,+,malonyl CoA-acyl carrier protein transacylase,Lipid transport and metabolism,A0A6C7IAH3
STMMW_12041,STMMW_12041,STM_MW12041,1275023,1275757,+,3-oxoacyl-[acyl-carrier protein] reductase,Lipid transport and metabolism,A0A6C7IAN3
STMMW_12051,STMMW_12051,STM_MW12051,1275913,1276149,+,ACP,Lipid transport and metabolism,A0A6C7IA50
STMMW_12061,STMMW_12061,STM_MW12061,1276271,1277476,+,3-oxoacyl-[acyl-carrier-protein] synthase II,Lipid transport and metabolism,A0A6C7I9D1
STMMW_12071,STMMW_12071,STM_MW12071,1277600,1278409,+,4-amino-4-deoxychorismate lyase,Amino acid transport and metabolism,A0A6C7IB23
STMMW_12081,STMMW_12081,STM_MW12081,1278478,1279434,+,putative secreted protein,Function unknown,A0A6C7I9Q7
STMMW_12091,STMMW_12091,STM_MW12091,1279424,1280065,+,dTMP kinase,Nucleotide transport and metabolism,A0A6C7ICG2
STMMW_12101,STMMW_12101,STM_MW12101,1280062,1281066,+,DNA polymerase III%2C delta' subunit,"Replication, recombination and repair",A0A6C7IA05
STMMW_12111,STMMW_12111,STM_MW12111,1281077,1281874,+,conserved hypothetical protein,"Replication, recombination and repair",A0A6C7IAZ8
STMMW_12121,STMMW_12121,STM_MW12121,1282169,1283602,+,PTS system%2C glucose-specific IIBC component,Carbohydrate transport and metabolism,A0A6C7I9I6
STMMW_12131,STMMW_12131,STM_MW12131,1283687,1285861,-,outer-membrane receptor for Fe(iii)-coprogen%2C fe(iii)-ferrioxamine b and fe(iii)-rhodotrulic acid,Inorganic ion transport and metabolism,A0A6C7IAI1
STMMW_12141,STMMW_12141,STM_MW12141,1286203,1286562,+,putative protein kinase C inhibitor,Nucleotide transport and metabolism,A0A6C7IAP3
STMMW_12151,STMMW_12151,STM_MW12151,1286565,1286939,+,putative lipoprotein,Function unknown,A0A6C7IA59
STMMW_12161,STMMW_12161,STM_MW12161,1286953,1287591,+,putative lipoprotein,Cell wall/membrane/envelope biogenesis,A0A6C7I9E0
STMMW_12171,STMMW_12171,STM_MW12171,1287572,1288396,+,conserved hypothetical protein,Nucleotide transport and metabolism,A0A6C7IB32
STMMW_12181,STMMW_12181,STM_MW12181,1288407,1289432,+,Beta-N-acetylhexosaminidase,Cell wall/membrane/envelope biogenesis,A0A6C7I9R6
STMMW_12191,STMMW_12191,STM_MW12191,1289457,1289999,+,conserved hypothetical protein,Function unknown,A0A6C7ICH2
STMMW_12201,STMMW_12201,STM_MW12201,1290254,1291558,+,NADH dehydrogenase,Energy production and conversion,A0A6C7IA15
STMMW_12211,STMMW_12211,STM_MW12211,1291737,1292276,+,putative secreted protein,Function unknown,A0A6C7IB08
STMMW_12221,STMMW_12221,STM_MW12221,1292351,1292986,-,Putative TetR-family regulatory protein,Transcription,A0A6C7I9J6
STMMW_12231,STMMW_12231,STM_MW12231,1293228,1293485,+,putative secreted protein,Function unknown,A0A6C7IAJ3
STMMW_12241,STMMW_12241,STM_MW12241,1293582,1294547,-,putative exported protein,Cell wall/membrane/envelope biogenesis,A0A6C7IAQ2
STMMW_12251,STMMW_12251,STM_MW12251,1294695,1298141,-,transcription-repair coupling factor (TrcF),"Replication, recombination and repair",A0A6C7IA68
STMMW_12261,STMMW_12261,STM_MW12261,1298368,1299678,+,ABC transporter integral membrane subunit,Cell wall/membrane/envelope biogenesis,A0A6C7I9F0
STMMW_12271,STMMW_12271,STM_MW12271,1299671,1300372,+,ABC transporter ATP-binding subunit,Defense mechanisms,A0A6C7IB42
STMMW_12281,STMMW_12281,STM_MW12281,1300372,1301616,+,ABC transporter integral membrane subunit,Cell wall/membrane/envelope biogenesis,A0A6C7I9S5
STMMW_12291,STMMW_12291,STM_MW12291,1301645,1302556,+,putative ROK-family protein,Nucleotide transport and metabolism,A0A6C7ICI1
STMMW_12301,STMMW_12301,STM_MW12301,1302575,1303396,+,putative regulatory protein,Transcription,A0A6C7IA26
STMMW_12311,STMMW_12311,STM_MW12311,1303478,1304524,-,spermidine/putrescine-binding periplasmic protein precursor,Amino acid transport and metabolism,A0A6C7IB15
STMMW_12321,STMMW_12321,STM_MW12321,1304549,1305328,-,spermidine/putrescine transport system permease protein PotC,Inorganic ion transport and metabolism,A0A6C7I9K3
STMMW_12331,STMMW_12331,STM_MW12331,1305644,1306654,-,putative virulence determinant,Function unknown,A0A6C7IAK2
STMMW_12341,STMMW_12341,STM_MW12341,1306983,1307846,-,spermidine/putrescine transport system permease protein PotB,Amino acid transport and metabolism,A0A6C7IAR1
STMMW_12351,STMMW_12351,STM_MW12351,1307830,1308966,-,spermidine/putrescine transport ATP-binding protein PotA (ABC superfamily),Inorganic ion transport and metabolism,A0A6C7IA73
STMMW_12361,STMMW_12361,STM_MW12361,1309217,1310446,+,aminotripeptidase,Amino acid transport and metabolism,A0A6C7I9G0
STMMW_12371,STMMW_12371,,1310450,1310512,+,conserved hypothetical protein (pseudogene),No COG annotation,
STMMW_12381,STMMW_12381,STM_MW12381,1310657,1311115,+,putative transposase,"Replication, recombination and repair",A0A6C7IEE2
STMMW_12391,STMMW_12391,STM_MW12391,1312535,1313656,-,conserved hypothetical protein,Function unknown,A0A6C7ICJ2
STMMW_12401,STMMW_12401,STM_MW12401,1313737,1315200,-,sensor protein PhoQ%2C regulator of virulence determinants,Signal transduction mechanisms,A0A6C7IA36
STMMW_12411,STMMW_12411,STM_MW12411,1315200,1315874,-,transcriptional regulatory protein PhoP%2C regulator of virulence determinants,Transcription,A0A6C7IB25
STMMW_12421,STMMW_12421,STM_MW12421,1315998,1317368,-,adenylosuccinate lyase,Nucleotide transport and metabolism,A0A6C7I9L2
STMMW_12431,STMMW_12431,STM_MW12431,1317372,1318019,-,conserved hypothetical protein,Function unknown,A0A6C7IAL2
STMMW_12441,STMMW_12441,STM_MW12441,1318100,1319251,-,5-methylaminomethyl-2-thiouridylate-methyltrans ferase EC 2.1.1.61,"Translation, ribosomal structure and biogenesis",A0A6C7IAS2
STMMW_12451,STMMW_12451,STM_MW12451,1319260,1319721,-,putative MutT family protein,"Replication, recombination and repair",A0A6C7IA83
STMMW_12461,STMMW_12461,STM_MW12461,1319733,1320062,-,putative secreted protein,Function unknown,A0A6C7I9G7
STMMW_12471,STMMW_12471,STM_MW12471,1320059,1320724,-,putative ribosomal large subunit pseudouridine synthase B,"Translation, ribosomal structure and biogenesis",A0A6C7IB61
STMMW_12481,STMMW_12481,STM_MW12481,1320896,1322146,+,isocitrate dehydrogenase,Energy production and conversion,A0A6C7I9U5
STMMW_12491,STMMW_12491,STM_MW12491,1322594,1323718,+,putative bacteriophage protein,Function unknown,A0A6C7ICK2
STMMW_12501,STMMW_12501,STM_MW12501,1324700,1325488,-,lipoprotein,No COG annotation,A0A6C7IA48
STMMW_12511,STMMW_12511,STM_MW12511,1325977,1326216,-,putative virulence protein (MsgA),Function unknown,A0A6C7IB36
STMMW_12521,STMMW_12521,STM_MW12521,1326407,1326928,-,putative lipoprotein,Cell wall/membrane/envelope biogenesis,A0A6C7I9M2
STMMW_12531,STMMW_12531,STM_MW12531,1327343,1327555,-,cold shock protein (CspH),Transcription,A0A6C7IAM3
STMMW_12541,STMMW_12541,STM_MW12541,1327687,1327950,-,putative outer membrane virulence protein (PagD),No COG annotation,A0A6C7IAT2
STMMW_12551,STMMW_12551,STM_MW12551,1328849,1329319,+,outer membrane invasion protein (PagC),Cell wall/membrane/envelope biogenesis,A0A6C7IA94
STMMW_12561,STMMW_12561,STM_MW12561,1330556,1330900,-,putative secreted protein,Function unknown,A0A6C7I9H6
STMMW_12571,STMMW_12571,STM_MW12571,1331603,1331875,+,hypothetical protein,No COG annotation,A0A6C7IB70
STMMW_12581,STMMW_12581,STM_MW12581,1332027,1332494,+,putative heat shock protein,"Post-translational modification, protein turnover,and chaperones",A0A6C7I9V3
STMMW_12591,STMMW_12591,STM_MW12591,1332833,1333876,+,hypothetical protein,Carbohydrate transport and metabolism,A0A6C7ICL2
STMMW_12601,STMMW_12601,STM_MW12601,1333959,1334489,-,putative cytochrome,Energy production and conversion,A0A6C7IA58
STMMW_12611,STMMW_12611,STM_MW12611,1334638,1334952,-,putative lipoprotein,Cell wall/membrane/envelope biogenesis,A0A6C7IB46
STMMW_12621,STMMW_12621,STM_MW12621,1335634,1337268,+,putative substrate-binding transport protein,Amino acid transport and metabolism,A0A6C7I9N3
STMMW_12631,STMMW_12631,STM_MW12631,1337268,1338242,+,putative inner membrane transport protein,Amino acid transport and metabolism,A0A6C7IAN2
STMMW_12641,STMMW_12641,STM_MW12641,1338232,1339044,+,putative inner membrane transport protein,Inorganic ion transport and metabolism,A0A6C7IAU2
STMMW_12651,STMMW_12651,STM_MW12651,1339038,1339835,+,putative ABC transport ATP-binding protein,Inorganic ion transport and metabolism,A0A6C7IAA3
STMMW_12661,STMMW_12661,STM_MW12661,1339829,1340419,+,putative ABC transport ATP-binding subunit,Amino acid transport and metabolism,A0A6C7I9I8
STMMW_12671,STMMW_12671,STM_MW12671,1340501,1341634,-,putative membrane protein,Cell wall/membrane/envelope biogenesis,A0A6C7IB78
STMMW_12681,STMMW_12681,STM_MW12681,1341828,1342154,+,conserved hypothetical protein,No COG annotation,A0A6C7I9W3
STMMW_12691,STMMW_12691,STM_MW12691,1342351,1342998,+,putative exported protein,Function unknown,A0A6C7ICM2
STMMW_12701,STMMW_12701,STM_MW12701,1343107,1343895,+,aminoglycoside-resistance protein,Coenzyme transport and metabolism,A0A6C7IA70
STMMW_12711,STMMW_12711,STM_MW12711,1344040,1344633,+,putative regulatory protein,Transcription,A0A6C7IB55
STMMW_12721,STMMW_12721,STM_MW12721,1344702,1345550,+,putative transcriptional regulator,Transcription,A0A6C7I9P3
STMMW_12731,STMMW_12731,STM_MW12731,1345805,1346053,-,hypothetical protein,Function unknown,A0A6C7IAP2
STMMW_12741,STMMW_12741,STM_MW12741,1346132,1346281,-,hypothetical protein,No COG annotation,A0A6C7IAV2
STMMW_12751,STMMW_12751,STM_MW12751,1346364,1346909,+,putative chorismate mutase,Cell wall/membrane/envelope biogenesis,A0A6C7IAB1
STMMW_12761,STMMW_12761,STM_MW12761,1347106,1347744,+,putative membrane transport protein,"Intracellular trafficking, secretion, and vesicular transport",A0A6C7I9K0
STMMW_12771,STMMW_12771,STM_MW12771,1347917,1348279,+,conserved hypothetical protein,Inorganic ion transport and metabolism,A0A6C7IB90
STMMW_12781,STMMW_12781,STM_MW12781,1348282,1348464,+,conserved hypothetical protein,Function unknown,A0A6C7I9X1
STMMW_12791,STMMW_12791,STM_MW12791,1348694,1349335,+,putative membrane protein,No COG annotation,A0A6C7ICN1
STMMW_12801,STMMW_12801,STM_MW12801,1349457,1349642,+,conserved hypothetical protein,No COG annotation,A0A6C7IA82
STMMW_12811,STMMW_12811,STM_MW12811,1349650,1349898,+,putative inner membrane protein,Function unknown,A0A6C7IB64
STMMW_12821,STMMW_12821,STM_MW12821,1350331,1350582,+,conserved hypothetical protein,Function unknown,A0A6C7I9Q3
STMMW_12831,STMMW_12831,STM_MW12831,1350651,1350962,+,hypothetical protein,No COG annotation,A0A6C7IAQ3
STMMW_12841,STMMW_12841,STM_MW12841,1350948,1351295,-,putative bacteriophage protein,Function unknown,A0A6C7IAW0
STMMW_12851,STMMW_12851,STM_MW12851,1351414,1352598,-,putative membrane protein,Inorganic ion transport and metabolism,A0A6C7IAC1
STMMW_12861,STMMW_12861,STM_MW12861,1352699,1353493,+,putative transcriptional regulator,Transcription,A0A6C7I9K9
STMMW_12862,STMMW_12862,STM_MW12862,1353473,1353919,-,putative membrane protein,Function unknown,A0A6C7IBA0
STMMW_12881,STMMW_12881,STM_MW12881,1354229,1354747,-,conserved hypothetical protein,Function unknown,A0A6C7I9Y1
STMMW_12891,STMMW_12891,STM_MW12891,1354797,1356290,-,conserved hypothetical membrane protein,Signal transduction mechanisms,A0A6C7ICP1
STMMW_12901,STMMW_12901,STM_MW12901,1356931,1358217,-,conserved hypothetical protein,Function unknown,A0A6C7IA92
STMMW_12911,STMMW_12911,STM_MW12911,1358340,1360274,-,conserved hypothetical protein,Signal transduction mechanisms,A0A6C7IB74
STMMW_12921,STMMW_12921,STM_MW12921,1360701,1361447,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,A0A6C7I9R2
STMMW_12931,STMMW_12931,STM_MW12931,1361737,1362933,+,putative regulatory protein,Energy production and conversion,A0A6C7IAR3
STMMW_12941,STMMW_12941,STM_MW12941,1363030,1363887,+,putative oxidoreductase,Function unknown,A0A6C7IAW9
STMMW_12951,STMMW_12951,STM_MW12951,1363986,1364870,-,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A6C7IAD0
STMMW_12961,STMMW_12961,STM_MW12961,1364870,1365124,-,conserved hypothetical protein,No COG annotation,A0A6C7I9L6
STMMW_12971,STMMW_12971,STM_MW12971,1365205,1366200,-,glyceraldehyde 3-phosphate dehydrogenase a,Nucleotide transport and metabolism,A0A6C7IBB0
STMMW_12981,STMMW_12981,STM_MW12981,1366512,1366955,+,conserved hypothetical protein,"Post-translational modification, protein turnover,and chaperones",A0A6C7I9Y8
STMMW_12991,STMMW_12991,STM_MW12991,1366997,1367275,+,conserved hypothetical protein,Function unknown,A0A6C7ICQ0
STMMW_13001,STMMW_13001,STM_MW13001,1367627,1368283,-,pyrazinamidase/nicotinamidase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A6C7IAA2
STMMW_13011,STMMW_13011,STM_MW13011,1368310,1369326,-,L-asparaginase I,Amino acid transport and metabolism,A0A6C7IB84
STMMW_13021,STMMW_13021,STM_MW13021,1369422,1371278,-,protease IV,"Post-translational modification, protein turnover,and chaperones",A0A6C7I9S1
STMMW_13031,STMMW_13031,STM_MW13031,1371452,1372003,+,putative nitroreductase,Energy production and conversion,A0A6C7IAT0
STMMW_13041,STMMW_13041,STM_MW13041,1372121,1373164,+,Selenium donor protein,Nucleotide transport and metabolism,A0A6C7IAX9
STMMW_13051,STMMW_13051,STM_MW13051,1373169,1375118,+,DNA topoisomerase iii,"Replication, recombination and repair",A0A6C7IAE1
STMMW_13061,STMMW_13061,STM_MW13061,1375148,1376491,-,NADP-specific glutamate dehydrogenase,Amino acid transport and metabolism,A0A6C7I9M4
STMMW_13071,STMMW_13071,STM_MW13071,1376730,1377005,+,putative exported protein,Function unknown,A0A6C7IBC4
STMMW_13081,STMMW_13081,STM_MW13081,1376965,1377381,-,putative MutT-family protein,"Replication, recombination and repair",A0A6C7I9Z8
STMMW_13091,STMMW_13091,STM_MW13091,1377454,1378260,-,exodeoxyribonuclease III,"Replication, recombination and repair",A0A6C7ICQ8
STMMW_13101,STMMW_13101,STM_MW13101,1378706,1379932,+,Acetylornithine/succinyldiaminopimelate aminotransferase,Amino acid transport and metabolism,A0A6C7IAB2
STMMW_13111,STMMW_13111,STM_MW13111,1379923,1380957,+,arginine N-succinyltransferase,Amino acid transport and metabolism,A0A6C7IB92
STMMW_13121,STMMW_13121,STM_MW13121,1380954,1382432,+,succinylglutamic semialdehyde dehydrogenase,Energy production and conversion,A0A6C7I9T3
STMMW_13131,STMMW_13131,STM_MW13131,1382429,1383772,+,succinylarginine dihydrolase,Amino acid transport and metabolism,A0A6C7IAU0
STMMW_13141,STMMW_13141,STM_MW13141,1383765,1384733,+,succinylglutamate desuccinylase,Amino acid transport and metabolism,A0A6C7IAZ0
STMMW_13151,STMMW_13151,STM_MW13151,1385069,1385554,+,putative exported protein,Cell motility,A0A6C7IAF0
STMMW_13161,STMMW_13161,STM_MW13161,1385629,1386537,-,conserved hypothetical protein,"Replication, recombination and repair",A0A6C7I9N4
STMMW_13171,STMMW_13171,STM_MW13171,1386631,1387458,-,3-dependent NAD+ synthetase EC 6.3.1.5. Probable glutamine-dependent NAD+ synthetase EC 6.3.5.1,Nucleotide transport and metabolism,A0A6C7IBD4
STMMW_13181,STMMW_13181,STM_MW13181,1387677,1388018,+,osmotically inducible lipoprotein E precursor,Cell wall/membrane/envelope biogenesis,A0A6C7IA07
